datetime,temperature_nasa,humidity,wind_speed_nasa,ghi
2020-03-13 19:00:00,14.08,73.76,2.79,0.0
2020-03-13 20:00:00,13.19,76.54,3.19,0.0
2020-03-13 21:00:00,12.24,79.32,3.46,0.0
2020-03-13 22:00:00,10.94,84.0,3.41,0.0
2020-03-13 23:00:00,9.75,87.78,3.42,0.0
2020-03-14 00:00:00,9.04,89.8,3.48,0.0
2020-03-14 01:00:00,8.51,90.83,3.81,0.0
2020-03-14 02:00:00,8.01,91.66,4.16,0.0
2020-03-14 03:00:00,7.27,93.38,4.04,0.0
2020-03-14 04:00:00,6.59,94.52,3.92,0.0
2020-03-14 05:00:00,6.04,95.52,3.78,0.0
2020-03-14 06:00:00,5.88,94.7,3.77,9.12
2020-03-14 07:00:00,8.02,83.04,4.4,150.0
2020-03-14 08:00:00,11.14,72.96,3.57,353.1
2020-03-14 09:00:00,14.31,63.45,2.95,535.35
2020-03-14 10:00:00,17.13,53.56,2.26,676.92
2020-03-14 11:00:00,18.86,47.27,1.37,761.3
2020-03-14 12:00:00,19.99,42.51,0.68,785.38
2020-03-14 13:00:00,20.62,38.84,0.25,723.67
2020-03-14 14:00:00,20.81,36.5,0.11,625.47
2020-03-14 15:00:00,20.61,35.47,0.37,467.98
2020-03-14 16:00:00,19.89,37.52,0.62,279.2
2020-03-14 17:00:00,17.95,51.41,0.75,101.07
2020-03-14 18:00:00,15.75,49.21,1.17,0.0
2020-03-14 19:00:00,13.85,55.37,1.63,0.0
2020-03-14 20:00:00,12.41,58.69,2.14,0.0
2020-03-14 21:00:00,10.75,64.48,2.52,0.0
2020-03-14 22:00:00,9.32,69.31,2.78,0.0
2020-03-14 23:00:00,8.34,72.16,2.78,0.0
2020-03-15 00:00:00,7.77,73.87,2.6,0.0
2020-03-15 01:00:00,7.53,75.21,2.38,0.0
2020-03-15 02:00:00,7.15,79.2,2.31,0.0
2020-03-15 03:00:00,6.52,87.86,2.37,0.0
2020-03-15 04:00:00,5.81,97.55,2.38,0.0
2020-03-15 05:00:00,5.25,100.0,2.29,0.0
2020-03-15 06:00:00,5.3,100.0,2.06,9.12
2020-03-15 07:00:00,8.04,92.5,2.56,120.95
2020-03-15 08:00:00,10.34,83.08,2.71,279.8
2020-03-15 09:00:00,13.37,70.97,3.19,439.12
2020-03-15 10:00:00,16.2,59.4,4.15,570.45
2020-03-15 11:00:00,17.22,55.18,4.98,646.8
2020-03-15 12:00:00,17.31,54.22,5.55,664.45
2020-03-15 13:00:00,16.94,54.86,5.94,613.7
2020-03-15 14:00:00,16.5,56.3,6.13,423.95
2020-03-15 15:00:00,15.97,59.01,5.72,272.2
2020-03-15 16:00:00,15.36,63.6,4.87,157.9
2020-03-15 17:00:00,13.91,72.5,3.92,50.58
2020-03-15 18:00:00,12.48,80.1,3.87,0.0
2020-03-15 19:00:00,12.22,82.29,4.41,0.0
2020-03-15 20:00:00,11.74,85.78,4.32,0.0
2020-03-15 21:00:00,11.1,89.59,3.86,0.0
2020-03-15 22:00:00,10.29,93.34,2.91,0.0
2020-03-15 23:00:00,9.46,94.03,3.38,0.0
2020-03-16 00:00:00,7.68,92.54,4.74,0.0
2020-03-16 01:00:00,5.99,90.78,5.14,0.0
2020-03-16 02:00:00,4.88,90.76,4.42,0.0
2020-03-16 03:00:00,4.24,91.54,3.26,0.0
2020-03-16 04:00:00,3.26,94.27,2.33,0.0
2020-03-16 05:00:00,2.41,93.69,2.15,0.0
2020-03-16 06:00:00,2.98,92.53,2.69,7.12
2020-03-16 07:00:00,4.06,87.04,3.92,71.47
2020-03-16 08:00:00,5.09,82.21,4.9,162.8
2020-03-16 09:00:00,6.04,77.16,5.3,245.7
2020-03-16 10:00:00,6.98,70.86,5.04,275.58
2020-03-16 11:00:00,7.8,65.19,4.8,347.9
2020-03-16 12:00:00,8.64,60.27,4.75,316.02
2020-03-16 13:00:00,9.35,55.82,4.96,348.45
2020-03-16 14:00:00,9.57,53.29,5.28,246.62
2020-03-16 15:00:00,9.31,53.63,5.55,165.82
2020-03-16 16:00:00,8.36,58.71,5.55,93.53
2020-03-16 17:00:00,6.72,70.4,4.56,40.78
2020-03-16 18:00:00,5.0,83.11,3.89,0.0
2020-03-16 19:00:00,3.97,88.66,4.14,0.0
2020-03-16 20:00:00,3.22,91.78,4.18,0.0
2020-03-16 21:00:00,2.87,92.76,3.79,0.0
2020-03-16 22:00:00,2.63,94.0,3.66,0.0
2020-03-16 23:00:00,2.76,93.97,3.08,0.0
2020-03-17 00:00:00,2.8,96.53,2.16,0.0
2020-03-17 01:00:00,2.71,98.79,1.79,0.0
2020-03-17 02:00:00,2.75,99.17,1.5,0.0
2020-03-17 03:00:00,2.49,100.0,1.55,0.0
2020-03-17 04:00:00,2.23,100.0,2.37,0.0
2020-03-17 05:00:00,2.45,100.0,3.32,0.0
2020-03-17 06:00:00,3.57,99.04,3.49,6.97
2020-03-17 07:00:00,5.85,93.04,4.24,83.32
2020-03-17 08:00:00,7.68,88.21,4.69,195.77
2020-03-17 09:00:00,9.69,79.63,5.32,231.65
2020-03-17 10:00:00,11.7,69.65,5.78,367.45
2020-03-17 11:00:00,13.72,59.96,6.14,384.4
2020-03-17 12:00:00,15.25,54.3,6.23,533.42
2020-03-17 13:00:00,15.94,53.9,6.13,382.7
2020-03-17 14:00:00,15.63,57.4,6.19,316.7
2020-03-17 15:00:00,15.08,61.29,6.19,233.8
2020-03-17 16:00:00,14.34,65.95,5.56,132.15
2020-03-17 17:00:00,12.76,75.66,4.15,55.7
2020-03-17 18:00:00,10.76,85.14,3.7,0.0
2020-03-17 19:00:00,10.13,87.54,4.04,0.0
2020-03-17 20:00:00,9.55,90.57,3.93,0.0
2020-03-17 21:00:00,8.65,95.22,3.38,0.0
2020-03-17 22:00:00,8.06,98.43,3.35,0.0
2020-03-17 23:00:00,7.72,100.0,3.71,0.0
2020-03-18 00:00:00,7.49,100.0,4.29,0.0
2020-03-18 01:00:00,7.32,99.25,4.92,0.0
2020-03-18 02:00:00,6.92,98.55,5.02,0.0
2020-03-18 03:00:00,6.48,98.5,4.76,0.0
2020-03-18 04:00:00,6.18,97.73,4.54,0.0
2020-03-18 05:00:00,5.99,97.45,4.32,0.0
2020-03-18 06:00:00,5.99,96.66,4.32,8.5
2020-03-18 07:00:00,7.13,90.86,4.3,81.88
2020-03-18 08:00:00,9.36,79.23,3.82,180.88
2020-03-18 09:00:00,11.78,67.2,3.47,285.45
2020-03-18 10:00:00,13.67,60.68,3.1,426.38
2020-03-18 11:00:00,15.5,55.58,3.03,557.22
2020-03-18 12:00:00,16.76,52.42,2.72,511.1
2020-03-18 13:00:00,17.55,50.7,2.33,464.92
2020-03-18 14:00:00,17.71,50.38,2.12,364.2
2020-03-18 15:00:00,17.45,51.71,1.99,225.05
2020-03-18 16:00:00,16.75,57.24,1.51,145.68
2020-03-18 17:00:00,15.36,67.83,0.98,48.97
2020-03-18 18:00:00,13.86,64.72,1.14,2.83
2020-03-18 19:00:00,12.43,70.67,1.33,0.0
2020-03-18 20:00:00,10.95,77.5,1.62,0.0
2020-03-18 21:00:00,9.63,83.18,1.85,0.0
2020-03-18 22:00:00,8.66,86.82,1.95,0.0
2020-03-18 23:00:00,8.04,88.46,1.86,0.0
2020-03-19 00:00:00,7.65,88.54,1.6,0.0
2020-03-19 01:00:00,7.24,89.27,1.28,0.0
2020-03-19 02:00:00,6.82,90.49,1.1,0.0
2020-03-19 03:00:00,6.21,93.23,1.26,0.0
2020-03-19 04:00:00,5.49,97.15,1.55,0.0
2020-03-19 05:00:00,4.96,99.94,1.76,0.0
2020-03-19 06:00:00,4.8,100.0,1.82,9.1
2020-03-19 07:00:00,7.19,88.17,1.94,86.22
2020-03-19 08:00:00,9.15,73.73,2.45,193.93
2020-03-19 09:00:00,10.97,61.07,2.99,314.9
2020-03-19 10:00:00,12.68,51.9,3.05,544.3
2020-03-19 11:00:00,14.12,46.2,3.1,603.12
2020-03-19 12:00:00,15.13,42.99,3.17,679.53
2020-03-19 13:00:00,15.81,41.37,3.28,638.38
2020-03-19 14:00:00,16.06,41.4,3.38,550.28
2020-03-19 15:00:00,15.87,43.18,3.38,415.4
2020-03-19 16:00:00,15.11,48.16,3.12,229.77
2020-03-19 17:00:00,12.66,71.1,2.02,81.65
2020-03-19 18:00:00,10.1,77.69,2.41,3.72
2020-03-19 19:00:00,9.42,81.08,2.57,0.0
2020-03-19 20:00:00,8.79,85.01,2.6,0.0
2020-03-19 21:00:00,8.22,88.52,2.72,0.0
2020-03-19 22:00:00,7.92,90.76,3.03,0.0
2020-03-19 23:00:00,7.59,92.25,3.46,0.0
2020-03-20 00:00:00,6.93,95.31,3.1,0.0
2020-03-20 01:00:00,6.31,97.42,2.98,0.0
2020-03-20 02:00:00,5.8,99.77,2.85,0.0
2020-03-20 03:00:00,5.78,98.91,2.64,0.0
2020-03-20 04:00:00,5.79,97.54,2.57,0.0
2020-03-20 05:00:00,5.72,96.72,2.59,0.0
2020-03-20 06:00:00,6.01,94.79,2.9,6.82
2020-03-20 07:00:00,7.18,88.33,3.9,56.08
2020-03-20 08:00:00,8.57,81.02,4.34,103.72
2020-03-20 09:00:00,10.04,72.9,4.43,161.7
2020-03-20 10:00:00,11.56,64.89,4.43,226.6
2020-03-20 11:00:00,13.06,59.46,4.67,262.05
2020-03-20 12:00:00,14.08,57.45,5.1,280.02
2020-03-20 13:00:00,14.44,57.61,5.35,226.85
2020-03-20 14:00:00,14.29,59.23,5.44,207.18
2020-03-20 15:00:00,13.95,61.18,5.43,137.77
2020-03-20 16:00:00,13.23,64.59,5.21,92.0
2020-03-20 17:00:00,12.01,70.2,4.82,39.75
2020-03-20 18:00:00,10.47,76.61,4.81,2.38
2020-03-20 19:00:00,9.16,81.54,4.78,0.0
2020-03-20 20:00:00,7.8,87.62,3.89,0.0
2020-03-20 21:00:00,6.67,92.71,3.06,0.0
2020-03-20 22:00:00,6.13,95.09,2.71,0.0
2020-03-20 23:00:00,5.99,95.34,2.79,0.0
2020-03-21 00:00:00,6.04,94.51,3.1,0.0
2020-03-21 01:00:00,6.09,93.38,3.53,0.0
2020-03-21 02:00:00,5.7,94.77,3.73,0.0
2020-03-21 03:00:00,4.99,98.17,3.68,0.0
2020-03-21 04:00:00,4.61,100.0,3.62,0.0
2020-03-21 05:00:00,4.58,100.0,3.46,0.0
2020-03-21 06:00:00,5.13,98.33,3.44,5.38
2020-03-21 07:00:00,6.37,93.62,3.99,38.8
2020-03-21 08:00:00,7.66,89.49,4.34,79.82
2020-03-21 09:00:00,8.66,85.57,4.62,123.82
2020-03-21 10:00:00,9.26,82.52,4.34,167.93
2020-03-21 11:00:00,9.87,78.93,3.97,186.48
2020-03-21 12:00:00,10.34,75.17,3.8,246.52
2020-03-21 13:00:00,10.4,73.44,3.87,222.55
2020-03-21 14:00:00,9.95,73.86,3.84,137.6
2020-03-21 15:00:00,9.29,75.95,3.61,79.68
2020-03-21 16:00:00,8.61,78.61,3.04,52.72
2020-03-21 17:00:00,7.66,87.11,1.92,23.12
2020-03-21 18:00:00,6.85,87.95,1.05,1.77
2020-03-21 19:00:00,5.96,92.43,1.06,0.0
2020-03-21 20:00:00,5.33,94.92,1.52,0.0
2020-03-21 21:00:00,4.91,96.91,1.73,0.0
2020-03-21 22:00:00,4.58,97.98,1.78,0.0
2020-03-21 23:00:00,4.31,98.25,1.87,0.0
2020-03-22 00:00:00,4.29,97.13,1.99,0.0
2020-03-22 01:00:00,4.28,95.94,2.25,0.0
2020-03-22 02:00:00,4.19,95.46,2.31,0.0
2020-03-22 03:00:00,3.99,95.35,1.97,0.0
2020-03-22 04:00:00,3.53,95.66,1.71,0.0
2020-03-22 05:00:00,3.25,95.48,1.77,0.0
2020-03-22 06:00:00,3.56,94.73,1.74,12.5
2020-03-22 07:00:00,4.9,89.67,2.24,99.8
2020-03-22 08:00:00,5.61,85.87,2.7,226.23
2020-03-22 09:00:00,6.45,83.2,2.84,377.23
2020-03-22 10:00:00,7.65,79.15,2.75,409.65
2020-03-22 11:00:00,8.89,74.29,2.9,442.33
2020-03-22 12:00:00,10.2,68.83,3.2,346.75
2020-03-22 13:00:00,10.96,65.28,3.13,329.27
2020-03-22 14:00:00,11.01,64.48,2.86,314.25
2020-03-22 15:00:00,11.09,64.03,2.54,262.55
2020-03-22 16:00:00,10.91,65.83,2.13,158.38
2020-03-22 17:00:00,9.81,80.94,1.24,65.62
2020-03-22 18:00:00,8.09,81.97,1.65,3.92
2020-03-22 19:00:00,7.39,85.29,2.09,0.0
2020-03-22 20:00:00,6.81,87.89,2.38,0.0
2020-03-22 21:00:00,6.39,90.18,2.57,0.0
2020-03-22 22:00:00,6.09,91.94,2.7,0.0
2020-03-22 23:00:00,5.68,93.8,2.66,0.0
2020-03-23 00:00:00,5.27,95.68,2.51,0.0
2020-03-23 01:00:00,5.11,96.44,2.4,0.0
2020-03-23 02:00:00,5.16,96.12,2.77,0.0
2020-03-23 03:00:00,5.24,95.92,2.87,0.0
2020-03-23 04:00:00,5.26,95.96,2.96,0.0
2020-03-23 05:00:00,5.25,96.05,2.98,0.0
2020-03-23 06:00:00,5.53,95.22,3.38,13.3
2020-03-23 07:00:00,6.47,92.47,4.26,90.0
2020-03-23 08:00:00,7.73,87.64,4.54,181.8
2020-03-23 09:00:00,9.47,78.28,4.64,267.12
2020-03-23 10:00:00,10.73,70.23,4.77,307.55
2020-03-23 11:00:00,12.0,63.18,5.05,508.25
2020-03-23 12:00:00,13.1,57.58,5.08,478.5
2020-03-23 13:00:00,13.63,54.36,4.95,560.25
2020-03-23 14:00:00,13.69,52.89,4.77,454.15
2020-03-23 15:00:00,13.44,53.38,4.65,265.5
2020-03-23 16:00:00,12.83,57.95,3.81,146.32
2020-03-23 17:00:00,11.09,77.09,2.03,61.65
2020-03-23 18:00:00,8.73,84.08,2.26,5.03
2020-03-23 19:00:00,7.75,87.13,2.48,0.0
2020-03-23 20:00:00,7.24,89.55,2.63,0.0
2020-03-23 21:00:00,6.9,91.1,2.66,0.0
2020-03-23 22:00:00,6.6,92.25,2.75,0.0
2020-03-23 23:00:00,6.21,93.99,2.9,0.0
2020-03-24 00:00:00,5.76,95.99,3.06,0.0
2020-03-24 01:00:00,5.43,97.36,3.17,0.0
2020-03-24 02:00:00,5.6,96.36,3.55,0.0
2020-03-24 03:00:00,5.69,95.57,3.88,0.0
2020-03-24 04:00:00,5.2,97.21,3.86,0.0
2020-03-24 05:00:00,4.95,97.41,4.09,0.0
2020-03-24 06:00:00,5.23,95.88,4.79,16.45
2020-03-24 07:00:00,6.79,91.34,5.56,120.4
2020-03-24 08:00:00,8.98,82.31,6.11,245.7
2020-03-24 09:00:00,10.87,70.7,6.99,394.25
2020-03-24 10:00:00,12.37,61.21,7.16,578.0
2020-03-24 11:00:00,13.79,53.31,6.89,564.3
2020-03-24 12:00:00,14.91,48.07,6.52,471.65
2020-03-24 13:00:00,15.49,45.44,6.29,469.08
2020-03-24 14:00:00,15.45,44.87,5.95,289.98
2020-03-24 15:00:00,15.15,45.48,5.22,277.62
2020-03-24 16:00:00,14.5,47.52,4.15,166.75
2020-03-24 17:00:00,12.61,66.28,2.2,68.5
2020-03-24 18:00:00,9.98,73.65,2.15,4.7
2020-03-24 19:00:00,8.84,75.4,2.25,0.0
2020-03-24 20:00:00,7.72,79.15,2.28,0.0
2020-03-24 21:00:00,6.33,84.18,2.24,0.0
2020-03-24 22:00:00,5.18,89.36,2.03,0.0
2020-03-24 23:00:00,4.38,93.98,1.7,0.0
2020-03-25 00:00:00,3.82,98.51,1.45,0.0
2020-03-25 01:00:00,3.39,100.0,1.51,0.0
2020-03-25 02:00:00,3.21,100.0,1.58,0.0
2020-03-25 03:00:00,3.59,100.0,1.93,0.0
2020-03-25 04:00:00,3.82,97.74,2.02,0.0
2020-03-25 05:00:00,3.79,96.46,2.12,0.0
2020-03-25 06:00:00,3.75,95.81,2.07,24.85
2020-03-25 07:00:00,4.34,91.94,2.07,177.8
2020-03-25 08:00:00,5.61,85.29,1.85,373.75
2020-03-25 09:00:00,8.27,72.55,1.8,555.28
2020-03-25 10:00:00,10.71,61.42,1.82,697.78
2020-03-25 11:00:00,12.77,52.96,1.83,787.65
2020-03-25 12:00:00,14.31,46.51,1.89,783.85
2020-03-25 13:00:00,15.27,42.15,2.16,693.47
2020-03-25 14:00:00,15.78,39.36,2.55,622.7
2020-03-25 15:00:00,15.89,37.99,2.99,457.67
2020-03-25 16:00:00,15.47,38.68,3.24,298.83
2020-03-25 17:00:00,13.54,58.06,2.05,125.55
2020-03-25 18:00:00,10.48,63.04,1.98,7.8
2020-03-25 19:00:00,8.82,65.55,2.27,0.0
2020-03-25 20:00:00,7.38,70.73,2.58,0.0
2020-03-25 21:00:00,6.06,75.89,2.84,0.0
2020-03-25 22:00:00,4.98,79.6,3.03,0.0
2020-03-25 23:00:00,4.08,82.41,3.15,0.0
2020-03-26 00:00:00,3.28,84.87,3.18,0.0
2020-03-26 01:00:00,2.53,87.45,3.21,0.0
2020-03-26 02:00:00,1.78,90.31,3.29,0.0
2020-03-26 03:00:00,1.1,92.34,3.45,0.0
2020-03-26 04:00:00,0.5,93.63,3.7,0.0
2020-03-26 05:00:00,-0.21,94.87,3.96,0.0
2020-03-26 06:00:00,-0.06,90.57,4.68,37.4
2020-03-26 07:00:00,2.15,77.01,5.35,227.12
2020-03-26 08:00:00,5.77,52.18,5.79,439.1
2020-03-26 09:00:00,8.94,39.03,5.89,625.88
2020-03-26 10:00:00,10.85,36.82,5.68,767.65
2020-03-26 11:00:00,12.23,36.59,5.72,848.3
2020-03-26 12:00:00,13.24,36.35,5.87,854.4
2020-03-26 13:00:00,13.82,36.47,6.19,808.08
2020-03-26 14:00:00,13.96,36.76,6.52,683.33
2020-03-26 15:00:00,13.61,37.6,6.63,516.78
2020-03-26 16:00:00,12.76,39.45,6.36,328.23
2020-03-26 17:00:00,10.85,47.6,4.7,138.7
2020-03-26 18:00:00,6.68,68.84,3.17,8.75
2020-03-26 19:00:00,5.08,73.59,3.16,0.0
2020-03-26 20:00:00,4.07,75.23,3.16,0.0
2020-03-26 21:00:00,3.13,76.55,3.27,0.0
2020-03-26 22:00:00,2.33,77.37,3.65,0.0
2020-03-26 23:00:00,1.51,79.45,4.04,0.0
2020-03-27 00:00:00,0.67,82.58,4.22,0.0
2020-03-27 01:00:00,-0.04,85.3,4.36,0.0
2020-03-27 02:00:00,-0.68,88.66,4.26,0.0
2020-03-27 03:00:00,-0.83,89.78,4.47,0.0
2020-03-27 04:00:00,-0.95,91.99,4.32,0.0
2020-03-27 05:00:00,-0.87,92.97,4.34,0.0
2020-03-27 06:00:00,-0.29,91.13,4.66,24.67
2020-03-27 07:00:00,1.91,83.87,5.39,162.68
2020-03-27 08:00:00,4.83,72.19,5.69,313.98
2020-03-27 09:00:00,6.79,60.8,5.53,475.17
2020-03-27 10:00:00,8.1,53.82,5.25,622.83
2020-03-27 11:00:00,9.19,49.48,4.97,499.02
2020-03-27 12:00:00,9.95,46.17,4.71,584.92
2020-03-27 13:00:00,10.49,43.58,4.55,519.65
2020-03-27 14:00:00,10.75,41.79,4.44,559.47
2020-03-27 15:00:00,10.62,41.11,4.44,430.58
2020-03-27 16:00:00,10.11,42.18,4.24,276.8
2020-03-27 17:00:00,8.65,51.56,3.09,120.07
2020-03-27 18:00:00,5.03,74.93,2.38,9.32
2020-03-27 19:00:00,3.86,77.36,2.32,0.0
2020-03-27 20:00:00,3.27,78.8,1.92,0.0
2020-03-27 21:00:00,3.15,77.6,1.34,0.0
2020-03-27 22:00:00,2.87,79.41,0.97,0.0
2020-03-27 23:00:00,2.19,83.99,1.18,0.0
2020-03-28 00:00:00,1.4,88.46,1.54,0.0
2020-03-28 01:00:00,0.65,92.21,1.87,0.0
2020-03-28 02:00:00,0.17,93.32,2.1,0.0
2020-03-28 03:00:00,-0.19,93.03,2.27,0.0
2020-03-28 04:00:00,-0.52,92.33,2.42,0.0
2020-03-28 05:00:00,-0.77,90.67,2.51,0.0
2020-03-28 06:00:00,-0.05,86.45,2.41,43.12
2020-03-28 07:00:00,3.81,68.16,2.73,235.73
2020-03-28 08:00:00,7.4,53.29,2.56,443.0
2020-03-28 09:00:00,10.33,42.89,2.84,626.22
2020-03-28 10:00:00,12.07,39.69,2.85,765.0
2020-03-28 11:00:00,13.37,38.46,2.68,836.22
2020-03-28 12:00:00,14.36,37.86,2.49,841.62
2020-03-28 13:00:00,14.98,37.49,2.17,790.33
2020-03-28 14:00:00,15.23,37.39,1.77,702.33
2020-03-28 15:00:00,15.08,37.66,1.29,518.53
2020-03-28 16:00:00,14.47,39.0,0.88,323.6
2020-03-28 17:00:00,12.9,53.06,1.02,133.55
2020-03-28 18:00:00,9.36,65.64,2.0,9.5
2020-03-28 19:00:00,7.61,68.85,2.5,0.0
2020-03-28 20:00:00,6.6,71.4,2.64,0.0
2020-03-28 21:00:00,5.95,72.47,2.53,0.0
2020-03-28 22:00:00,5.56,72.33,2.24,0.0
2020-03-28 23:00:00,5.2,72.31,1.94,0.0
2020-03-29 00:00:00,4.74,73.28,1.82,0.0
2020-03-29 01:00:00,4.23,74.69,1.79,0.0
2020-03-29 02:00:00,3.8,76.06,1.76,0.0
2020-03-29 03:00:00,3.3,78.21,1.84,0.0
2020-03-29 04:00:00,2.62,81.47,2.01,0.0
2020-03-29 05:00:00,1.84,85.93,2.26,0.0
2020-03-29 06:00:00,2.18,87.62,2.35,43.78
2020-03-29 07:00:00,5.99,71.17,3.0,229.65
2020-03-29 08:00:00,9.36,57.82,2.38,432.9
2020-03-29 09:00:00,13.16,45.81,1.77,611.75
2020-03-29 10:00:00,15.35,41.18,1.29,745.62
2020-03-29 11:00:00,16.56,39.51,1.26,825.1
2020-03-29 12:00:00,17.39,38.35,1.31,809.15
2020-03-29 13:00:00,17.85,37.65,1.34,733.17
2020-03-29 14:00:00,17.93,37.36,1.38,605.92
2020-03-29 15:00:00,17.59,37.78,1.69,413.1
2020-03-29 16:00:00,16.83,40.02,2.06,253.93
2020-03-29 17:00:00,15.01,56.62,1.74,104.53
2020-03-29 18:00:00,12.0,66.59,2.07,8.4
2020-03-29 19:00:00,10.43,68.67,2.96,0.0
2020-03-29 20:00:00,9.19,69.71,4.05,0.0
2020-03-29 21:00:00,8.27,68.92,5.11,0.0
2020-03-29 22:00:00,7.29,71.24,6.32,0.0
2020-03-29 23:00:00,6.24,76.56,6.18,0.0
2020-03-30 00:00:00,5.63,80.16,5.29,0.0
2020-03-30 01:00:00,5.3,81.82,4.8,0.0
2020-03-30 02:00:00,4.97,83.7,4.41,0.0
2020-03-30 03:00:00,4.54,85.35,4.52,0.0
2020-03-30 04:00:00,3.8,86.41,5.04,0.0
2020-03-30 05:00:00,2.96,86.6,5.36,0.0
2020-03-30 06:00:00,2.51,83.56,5.91,20.58
2020-03-30 07:00:00,2.88,76.09,7.1,90.93
2020-03-30 08:00:00,3.92,68.7,7.45,210.02
2020-03-30 09:00:00,5.02,63.11,7.22,301.2
2020-03-30 10:00:00,5.79,60.3,6.66,321.65
2020-03-30 11:00:00,6.38,58.19,6.33,280.95
2020-03-30 12:00:00,6.94,55.97,6.25,283.95
2020-03-30 13:00:00,7.36,53.77,6.29,279.83
2020-03-30 14:00:00,7.54,52.22,6.18,304.95
2020-03-30 15:00:00,7.02,52.77,5.91,197.05
2020-03-30 16:00:00,5.74,57.79,5.81,125.35
2020-03-30 17:00:00,4.39,65.96,5.78,37.45
2020-03-30 18:00:00,3.13,74.97,5.28,4.12
2020-03-30 19:00:00,2.31,78.85,5.59,0.0
2020-03-30 20:00:00,1.52,80.62,6.11,0.0
2020-03-30 21:00:00,0.74,83.65,6.51,0.0
2020-03-30 22:00:00,0.48,86.12,6.61,0.0
2020-03-30 23:00:00,0.29,88.2,6.66,0.0
2020-03-31 00:00:00,0.14,89.34,6.62,0.0
2020-03-31 01:00:00,0.01,90.11,6.34,0.0
2020-03-31 02:00:00,-0.14,90.92,6.1,0.0
2020-03-31 03:00:00,0.18,89.57,6.36,0.0
2020-03-31 04:00:00,0.43,90.95,6.08,0.0
2020-03-31 05:00:00,0.26,93.7,6.37,0.0
2020-03-31 06:00:00,0.54,94.3,6.7,9.4
2020-03-31 07:00:00,0.89,94.85,6.58,42.38
2020-03-31 08:00:00,1.7,94.15,6.43,70.28
2020-03-31 09:00:00,2.36,94.9,6.06,94.93
2020-03-31 10:00:00,2.49,95.89,5.44,250.05
2020-03-31 11:00:00,3.13,95.11,5.31,256.0
2020-03-31 12:00:00,4.69,95.0,5.63,334.67
2020-03-31 13:00:00,6.51,93.55,5.6,268.08
2020-03-31 14:00:00,7.65,92.12,5.36,219.95
2020-03-31 15:00:00,8.19,91.24,5.23,140.35
2020-03-31 16:00:00,8.3,91.52,5.01,99.93
2020-03-31 17:00:00,7.77,93.4,4.53,47.9
2020-03-31 18:00:00,7.07,94.67,4.6,5.47
2020-03-31 19:00:00,7.06,93.75,5.45,0.0
2020-03-31 20:00:00,6.83,94.95,6.09,0.0
2020-03-31 21:00:00,6.59,96.37,6.17,0.0
2020-03-31 22:00:00,6.22,97.95,5.3,0.0
2020-03-31 23:00:00,6.23,98.69,4.68,0.0
2020-04-01 00:00:00,6.34,99.51,3.57,0.0
2020-04-01 01:00:00,6.05,100.0,2.77,0.0
2020-04-01 02:00:00,5.79,100.0,2.22,0.0
2020-04-01 03:00:00,5.48,100.0,2.03,0.0
2020-04-01 04:00:00,5.26,100.0,1.91,0.0
2020-04-01 05:00:00,5.22,100.0,1.77,0.0
2020-04-01 06:00:00,5.46,98.88,1.5,29.58
2020-04-01 07:00:00,6.7,93.33,1.61,119.43
2020-04-01 08:00:00,8.3,81.53,1.39,205.05
2020-04-01 09:00:00,10.18,69.12,1.55,302.27
2020-04-01 10:00:00,11.45,61.02,2.2,401.02
2020-04-01 11:00:00,12.38,55.44,2.78,480.17
2020-04-01 12:00:00,13.0,52.13,2.87,458.58
2020-04-01 13:00:00,13.28,50.6,2.67,470.02
2020-04-01 14:00:00,13.29,50.94,2.44,481.38
2020-04-01 15:00:00,12.97,52.1,2.21,379.15
2020-04-01 16:00:00,12.35,54.47,2.12,235.27
2020-04-01 17:00:00,11.17,65.77,1.79,106.72
2020-04-01 18:00:00,8.66,79.69,1.8,10.93
2020-04-01 19:00:00,7.55,81.17,1.88,0.0
2020-04-01 20:00:00,7.03,82.67,1.71,0.0
2020-04-01 21:00:00,6.62,83.38,1.47,0.0
2020-04-01 22:00:00,6.28,83.34,1.27,0.0
2020-04-01 23:00:00,5.82,83.79,1.18,0.0
2020-04-02 00:00:00,5.41,84.05,1.21,0.0
2020-04-02 01:00:00,5.04,83.51,1.29,0.0
2020-04-02 02:00:00,4.63,83.3,1.39,0.0
2020-04-02 03:00:00,4.05,84.03,1.49,0.0
2020-04-02 04:00:00,3.4,86.07,1.59,0.0
2020-04-02 05:00:00,2.55,90.42,1.84,0.0
2020-04-02 06:00:00,2.72,93.73,2.12,56.62
2020-04-02 07:00:00,5.93,80.87,3.03,241.48
2020-04-02 08:00:00,9.08,66.51,2.79,434.95
2020-04-02 09:00:00,11.02,59.87,3.01,612.42
2020-04-02 10:00:00,11.98,57.88,3.37,613.28
2020-04-02 11:00:00,12.63,56.76,3.54,645.45
2020-04-02 12:00:00,13.12,55.35,3.67,559.45
2020-04-02 13:00:00,13.43,54.13,3.92,479.02
2020-04-02 14:00:00,13.64,52.91,4.27,365.92
2020-04-02 15:00:00,13.79,52.12,4.51,320.33
2020-04-02 16:00:00,13.44,53.53,4.49,191.18
2020-04-02 17:00:00,12.03,65.13,3.17,86.32
2020-04-02 18:00:00,9.12,79.9,2.88,8.43
2020-04-02 19:00:00,8.01,82.1,3.27,0.0
