energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime,humidity,ghi,hour,day_of_week,month,season
0.0,0.0,0.0,4.89,1.31,0.0,2020-01-11 19:00:00,57.45,0.0,19,5,1,0
0.0,0.0,0.0,3.81,1.24,0.0,2020-01-11 20:00:00,58.96,0.0,20,5,1,0
0.0,0.0,0.0,2.67,1.24,0.0,2020-01-11 21:00:00,60.1,0.0,21,5,1,0
0.0,0.0,0.0,1.65,1.1,0.0,2020-01-11 22:00:00,60.95,0.0,22,5,1,0
0.0,0.0,0.0,0.66,1.03,0.0,2020-01-11 23:00:00,61.67,0.0,23,5,1,0
0.0,0.0,0.0,-0.11,0.97,0.0,2020-01-12 00:00:00,62.31,0.0,0,6,1,0
0.0,0.0,0.0,-0.32,0.97,0.0,2020-01-12 01:00:00,62.58,0.0,1,6,1,0
0.0,0.0,0.0,-0.86,0.97,0.0,2020-01-12 02:00:00,62.75,0.0,2,6,1,0
0.0,0.0,0.0,-1.21,0.97,0.0,2020-01-12 03:00:00,64.42,0.0,3,6,1,0
0.0,0.0,0.0,-1.49,0.9,0.0,2020-01-12 04:00:00,67.54,0.0,4,6,1,0
0.0,0.0,0.0,-1.74,0.9,0.0,2020-01-12 05:00:00,71.75,0.0,5,6,1,0
0.0,0.0,0.0,-1.9,0.97,0.0,2020-01-12 06:00:00,76.68,0.0,6,6,1,0
0.0,0.0,0.0,-2.62,1.1,0.0,2020-01-12 07:00:00,80.75,0.0,7,6,1,0
0.17803,219.58,4.62,-2.72,1.03,0.0,2020-01-12 08:00:00,77.79,117.88,8,6,1,0
0.4345,502.85,13.48,-0.22,0.62,0.0,2020-01-12 09:00:00,61.64,270.12,9,6,1,0
0.60314,719.49,20.7,3.29,0.55,0.0,2020-01-12 10:00:00,53.21,401.73,10,6,1,0
0.70266,868.27,25.69,5.55,0.34,0.0,2020-01-12 11:00:00,44.88,483.98,11,6,1,0
0.74295,935.07,27.88,7.13,0.34,0.0,2020-01-12 12:00:00,41.7,505.42,12,6,1,0
0.7248,910.67,26.97,8.28,0.48,0.0,2020-01-12 13:00:00,41.27,466.15,13,6,1,0
0.6530499999999999,808.44,23.1,9.0,0.62,0.0,2020-01-12 14:00:00,42.31,370.98,14,6,1,0
0.49754000000000004,601.51,16.74,9.14,0.83,0.0,2020-01-12 15:00:00,52.9,231.62,15,6,1,0
0.29488,358.81,8.5,8.27,1.52,0.0,2020-01-12 16:00:00,52.57,69.35,16,6,1,0
0.0,0.0,0.0,6.62,1.59,0.0,2020-01-12 17:00:00,55.75,0.0,17,6,1,0
0.0,0.0,0.0,4.74,0.83,0.0,2020-01-12 18:00:00,60.93,0.0,18,6,1,0
0.0,0.0,0.0,4.75,0.41,0.0,2020-01-12 19:00:00,64.33,0.0,19,6,1,0
0.0,0.0,0.0,4.05,0.28,0.0,2020-01-12 20:00:00,66.48,0.0,20,6,1,0
0.0,0.0,0.0,3.21,0.62,0.0,2020-01-12 21:00:00,68.66,0.0,21,6,1,0
0.0,0.0,0.0,2.59,0.97,0.0,2020-01-12 22:00:00,69.52,0.0,22,6,1,0
0.0,0.0,0.0,1.77,1.03,0.0,2020-01-12 23:00:00,70.77,0.0,23,6,1,0
0.0,0.0,0.0,1.32,1.1,0.0,2020-01-13 00:00:00,71.6,0.0,0,0,1,0
0.0,0.0,0.0,0.97,1.03,0.0,2020-01-13 01:00:00,73.22,0.0,1,0,1,0
0.0,0.0,0.0,0.81,0.97,0.0,2020-01-13 02:00:00,76.14,0.0,2,0,1,0
0.0,0.0,0.0,0.59,0.97,0.0,2020-01-13 03:00:00,80.89,0.0,3,0,1,0
0.0,0.0,0.0,0.34,0.97,0.0,2020-01-13 04:00:00,85.24,0.0,4,0,1,0
0.0,0.0,0.0,0.22,0.97,0.0,2020-01-13 05:00:00,88.66,0.0,5,0,1,0
0.0,0.0,0.0,0.07,0.9,0.0,2020-01-13 06:00:00,92.03,0.0,6,0,1,0
0.0,0.0,0.0,-0.96,1.03,0.0,2020-01-13 07:00:00,92.3,0.0,7,0,1,0
0.03797,58.77,4.69,-0.72,0.83,0.0,2020-01-13 08:00:00,86.83,98.4,8,0,1,0
0.29448,342.49,13.57,0.24,0.34,0.0,2020-01-13 09:00:00,78.3,227.23,9,0,1,0
0.4715,553.42,20.81,2.14,0.21,0.0,2020-01-13 10:00:00,68.83,340.0,10,0,1,0
0.65339,790.38,25.82,4.23,0.55,0.0,2020-01-13 11:00:00,62.36,413.45,11,0,1,0
0.7317,895.42,28.04,5.63,1.03,0.0,2020-01-13 12:00:00,60.0,426.75,12,0,1,0
0.6745099999999999,815.68,27.15,6.46,1.38,0.0,2020-01-13 13:00:00,60.4,367.15,13,0,1,0
0.5520700000000001,655.2,23.28,6.79,1.66,0.0,2020-01-13 14:00:00,63.44,259.25,14,0,1,0
0.40992,482.8,16.93,6.68,1.59,0.0,2020-01-13 15:00:00,77.01,161.25,15,0,1,0
0.14024,176.61,8.68,5.72,1.59,0.0,2020-01-13 16:00:00,85.65,51.2,16,0,1,0
0.0,0.0,0.0,4.58,1.66,0.0,2020-01-13 17:00:00,88.27,0.0,17,0,1,0
0.0,0.0,0.0,3.31,1.45,0.0,2020-01-13 18:00:00,91.38,0.0,18,0,1,0
0.0,0.0,0.0,1.77,1.31,0.0,2020-01-13 19:00:00,96.83,0.0,19,0,1,0
0.0,0.0,0.0,2.68,0.76,0.0,2020-01-13 20:00:00,100.0,0.0,20,0,1,0
0.0,0.0,0.0,2.68,0.48,0.0,2020-01-13 21:00:00,100.0,0.0,21,0,1,0
0.0,0.0,0.0,2.44,0.55,0.0,2020-01-13 22:00:00,100.0,0.0,22,0,1,0
0.0,0.0,0.0,2.16,0.48,0.0,2020-01-13 23:00:00,100.0,0.0,23,0,1,0
0.0,0.0,0.0,1.8,0.62,0.0,2020-01-14 00:00:00,100.0,0.0,0,1,1,0
0.0,0.0,0.0,1.34,0.76,0.0,2020-01-14 01:00:00,100.0,0.0,1,1,1,0
0.0,0.0,0.0,1.05,0.69,0.0,2020-01-14 02:00:00,100.0,0.0,2,1,1,0
0.0,0.0,0.0,0.83,0.21,0.0,2020-01-14 03:00:00,100.0,0.0,3,1,1,0
0.0,0.0,0.0,0.57,0.55,0.0,2020-01-14 04:00:00,100.0,0.0,4,1,1,0
0.0,0.0,0.0,0.26,0.76,0.0,2020-01-14 05:00:00,97.97,0.0,5,1,1,0
0.0,0.0,0.0,-0.21,0.83,0.0,2020-01-14 06:00:00,97.63,0.0,6,1,1,0
0.0,0.0,0.0,0.03,0.62,0.0,2020-01-14 07:00:00,98.96,0.0,7,1,1,0
0.17456,218.32,4.75,-0.23,0.76,0.0,2020-01-14 08:00:00,95.19,110.55,8,1,1,0
0.42679,496.47,13.66,0.66,0.48,0.0,2020-01-14 09:00:00,88.8,241.25,9,1,1,0
0.58616,695.66,20.93,2.85,0.55,0.0,2020-01-14 10:00:00,82.58,361.38,10,1,1,0
0.69226,832.87,25.97,4.47,1.17,0.0,2020-01-14 11:00:00,76.53,437.73,11,1,1,0
0.73838,893.17,28.21,5.83,1.72,0.0,2020-01-14 12:00:00,72.67,453.8,12,1,1,0
0.73809,891.89,27.34,6.65,2.0,0.0,2020-01-14 13:00:00,67.61,432.55,13,1,1,0
0.6235700000000001,742.15,23.48,7.15,2.14,0.0,2020-01-14 14:00:00,66.41,338.75,14,1,1,0
0.49678,585.31,17.12,7.22,2.21,0.0,2020-01-14 15:00:00,70.91,203.52,15,1,1,0
0.26587,320.76,8.87,6.35,1.79,0.0,2020-01-14 16:00:00,90.47,61.22,16,1,1,0
0.0,0.0,0.0,4.71,2.14,0.0,2020-01-14 17:00:00,100.0,0.0,17,1,1,0
0.0,0.0,0.0,3.49,1.93,0.0,2020-01-14 18:00:00,100.0,0.0,18,1,1,0
0.0,0.0,0.0,2.87,1.31,0.0,2020-01-14 19:00:00,100.0,0.0,19,1,1,0
0.0,0.0,0.0,3.44,0.9,0.0,2020-01-14 20:00:00,100.0,0.0,20,1,1,0
0.0,0.0,0.0,3.77,0.76,0.0,2020-01-14 21:00:00,100.0,0.0,21,1,1,0
0.0,0.0,0.0,3.38,0.9,0.0,2020-01-14 22:00:00,100.0,0.0,22,1,1,0
0.0,0.0,0.0,3.23,1.03,0.0,2020-01-14 23:00:00,100.0,0.0,23,1,1,0
0.0,0.0,0.0,3.18,1.1,0.0,2020-01-15 00:00:00,100.0,0.0,0,2,1,0
0.0,0.0,0.0,3.22,1.1,0.0,2020-01-15 01:00:00,97.62,0.0,1,2,1,0
0.0,0.0,0.0,3.45,1.17,0.0,2020-01-15 02:00:00,97.64,0.0,2,2,1,0
0.0,0.0,0.0,3.58,1.24,0.0,2020-01-15 03:00:00,98.63,0.0,3,2,1,0
0.0,0.0,0.0,3.5,1.24,0.0,2020-01-15 04:00:00,100.0,0.0,4,2,1,0
0.0,0.0,0.0,3.59,1.38,0.0,2020-01-15 05:00:00,100.0,0.0,5,2,1,0
0.0,0.0,0.0,3.3,1.52,0.0,2020-01-15 06:00:00,100.0,0.0,6,2,1,0
0.0,0.0,0.0,3.1,1.72,0.0,2020-01-15 07:00:00,100.0,0.0,7,2,1,0
0.006549999999999999,17.62,4.83,3.07,1.66,0.0,2020-01-15 08:00:00,98.38,40.33,8,2,1,0
0.02206,38.94,13.75,3.95,1.38,0.0,2020-01-15 09:00:00,96.92,96.88,9,2,1,0
0.12384999999999999,156.91,21.05,5.38,1.38,0.0,2020-01-15 10:00:00,95.65,93.53,10,2,1,0
0.07454999999999999,101.98,26.12,6.32,1.52,0.0,2020-01-15 11:00:00,93.4,145.07,11,2,1,0
0.052,76.02,28.38,7.17,1.79,0.0,2020-01-15 12:00:00,91.98,175.6,12,2,1,0
0.15086000000000002,189.04,27.53,7.57,1.59,0.0,2020-01-15 13:00:00,92.56,158.05,13,2,1,0
0.12782,163.36,23.67,8.39,1.93,0.0,2020-01-15 14:00:00,94.45,125.47,14,2,1,0
0.12261,157.2,17.32,8.7,1.86,0.0,2020-01-15 15:00:00,96.86,102.82,15,2,1,0
0.02788,47.1,9.06,8.69,1.52,0.0,2020-01-15 16:00:00,100.0,34.1,16,2,1,0
0.0,0.0,0.0,8.08,0.69,0.0,2020-01-15 17:00:00,100.0,0.0,17,2,1,0
0.0,0.0,0.0,7.94,0.14,0.0,2020-01-15 18:00:00,100.0,0.0,18,2,1,0
0.0,0.0,0.0,6.33,1.03,0.0,2020-01-15 19:00:00,100.0,0.0,19,2,1,0
0.0,0.0,0.0,6.16,1.17,0.0,2020-01-15 20:00:00,100.0,0.0,20,2,1,0
0.0,0.0,0.0,6.03,1.24,0.0,2020-01-15 21:00:00,100.0,0.0,21,2,1,0
0.0,0.0,0.0,5.93,1.17,0.0,2020-01-15 22:00:00,100.0,0.0,22,2,1,0
0.0,0.0,0.0,5.83,1.03,0.0,2020-01-15 23:00:00,100.0,0.0,23,2,1,0
0.0,0.0,0.0,5.71,0.9,0.0,2020-01-16 00:00:00,100.0,0.0,0,3,1,0
0.0,0.0,0.0,5.61,0.83,0.0,2020-01-16 01:00:00,100.0,0.0,1,3,1,0
0.0,0.0,0.0,5.67,0.76,0.0,2020-01-16 02:00:00,100.0,0.0,2,3,1,0
0.0,0.0,0.0,5.8,0.83,0.0,2020-01-16 03:00:00,100.0,0.0,3,3,1,0
0.0,0.0,0.0,5.54,0.97,0.0,2020-01-16 04:00:00,100.0,0.0,4,3,1,0
0.0,0.0,0.0,5.32,0.97,0.0,2020-01-16 05:00:00,99.67,0.0,5,3,1,0
0.0,0.0,0.0,4.93,1.03,0.0,2020-01-16 06:00:00,98.57,0.0,6,3,1,0
0.0,0.0,0.0,5.77,0.62,0.0,2020-01-16 07:00:00,97.98,0.0,7,3,1,0
0.0,5.56,4.91,5.8,0.69,0.0,2020-01-16 08:00:00,96.67,52.38,8,3,1,0
0.03511,55.63,13.86,6.3,0.69,0.0,2020-01-16 09:00:00,95.43,125.2,9,3,1,0
0.09527,126.26,21.18,7.52,1.1,0.0,2020-01-16 10:00:00,93.81,181.1,10,3,1,0
0.08422,114.03,26.28,8.61,2.07,0.0,2020-01-16 11:00:00,91.28,200.12,11,3,1,0
0.12232,157.92,28.57,9.42,2.62,0.0,2020-01-16 12:00:00,82.45,255.32,12,3,1,0
0.13763999999999998,175.73,27.73,10.37,3.03,0.0,2020-01-16 13:00:00,70.28,275.45,13,3,1,0
0.63412,760.65,23.88,11.05,3.24,0.0,2020-01-16 14:00:00,62.42,227.12,14,3,1,0
0.46891000000000005,558.35,17.52,11.5,3.24,0.0,2020-01-16 15:00:00,63.84,145.62,15,3,1,0
0.3087,377.7,9.26,11.28,2.48,0.0,2020-01-16 16:00:00,78.41,51.22,16,3,1,0
0.0,0.0,0.0,10.03,1.93,0.0,2020-01-16 17:00:00,83.19,0.0,17,3,1,0
0.0,0.0,0.0,8.59,1.86,0.0,2020-01-16 18:00:00,82.6,0.0,18,3,1,0
0.0,0.0,0.0,7.83,2.28,0.0,2020-01-16 19:00:00,83.23,0.0,19,3,1,0
0.0,0.0,0.0,7.01,2.41,0.0,2020-01-16 20:00:00,85.22,0.0,20,3,1,0
0.0,0.0,0.0,6.42,2.55,0.0,2020-01-16 21:00:00,87.22,0.0,21,3,1,0
0.0,0.0,0.0,6.46,2.97,0.0,2020-01-16 22:00:00,91.78,0.0,22,3,1,0
0.0,0.0,0.0,6.98,3.17,0.0,2020-01-16 23:00:00,90.56,0.0,23,3,1,0
0.0,0.0,0.0,6.76,3.03,0.0,2020-01-17 00:00:00,90.3,0.0,0,4,1,0
0.0,0.0,0.0,6.79,2.76,0.0,2020-01-17 01:00:00,96.39,0.0,1,4,1,0
0.0,0.0,0.0,7.0,2.69,0.0,2020-01-17 02:00:00,99.18,0.0,2,4,1,0
0.0,0.0,0.0,7.0,2.48,0.0,2020-01-17 03:00:00,100.0,0.0,3,4,1,0
0.0,0.0,0.0,6.71,2.34,0.0,2020-01-17 04:00:00,100.0,0.0,4,4,1,0
0.0,0.0,0.0,6.53,2.21,0.0,2020-01-17 05:00:00,100.0,0.0,5,4,1,0
0.0,0.0,0.0,6.27,2.21,0.0,2020-01-17 06:00:00,100.0,0.0,6,4,1,0
0.0,0.0,0.0,6.51,2.55,0.0,2020-01-17 07:00:00,100.0,0.0,7,4,1,0
0.06608,94.73,5.0,6.44,2.55,0.0,2020-01-17 08:00:00,96.61,84.5,8,4,1,0
0.29656,351.1,13.97,7.0,2.28,0.0,2020-01-17 09:00:00,86.78,176.0,9,4,1,0
0.49854000000000004,584.84,21.32,8.13,3.1,0.0,2020-01-17 10:00:00,78.28,254.48,10,4,1,0
0.52624,622.05,26.44,9.3,3.17,0.0,2020-01-17 11:00:00,70.08,340.5,11,4,1,0
0.56262,670.5,28.76,10.43,3.24,0.0,2020-01-17 12:00:00,63.73,323.95,12,4,1,0
0.36632,436.86,27.93,11.05,3.03,0.0,2020-01-17 13:00:00,59.19,319.3,13,4,1,0
0.5825499999999999,701.07,24.09,11.42,2.69,0.0,2020-01-17 14:00:00,56.71,268.2,14,4,1,0
0.41312,494.06,17.72,11.68,2.62,0.0,2020-01-17 15:00:00,61.11,168.85,15,4,1,0
0.31662,388.43,9.46,11.39,1.93,0.0,2020-01-17 16:00:00,77.65,61.33,16,4,1,0
0.0,0.0,0.0,10.13,1.45,0.0,2020-01-17 17:00:00,75.99,0.0,17,4,1,0
0.0,0.0,0.0,8.11,1.17,0.0,2020-01-17 18:00:00,75.33,0.0,18,4,1,0
0.0,0.0,0.0,6.97,1.17,0.0,2020-01-17 19:00:00,75.81,0.0,19,4,1,0
0.0,0.0,0.0,5.64,1.38,0.0,2020-01-17 20:00:00,78.0,0.0,20,4,1,0
0.0,0.0,0.0,4.98,1.31,0.0,2020-01-17 21:00:00,80.45,0.0,21,4,1,0
0.0,0.0,0.0,4.9,1.03,0.0,2020-01-17 22:00:00,82.1,0.0,22,4,1,0
0.0,0.0,0.0,5.49,0.55,0.0,2020-01-17 23:00:00,81.57,0.0,23,4,1,0
0.0,0.0,0.0,5.23,0.34,0.0,2020-01-18 00:00:00,82.03,0.0,0,5,1,0
0.0,0.0,0.0,5.23,0.62,0.0,2020-01-18 01:00:00,86.0,0.0,1,5,1,0
0.0,0.0,0.0,5.17,0.55,0.0,2020-01-18 02:00:00,92.21,0.0,2,5,1,0
0.0,0.0,0.0,5.14,0.41,0.0,2020-01-18 03:00:00,95.88,0.0,3,5,1,0
0.0,0.0,0.0,4.42,0.9,0.0,2020-01-18 04:00:00,99.5,0.0,4,5,1,0
0.0,0.0,0.0,4.0,1.03,0.0,2020-01-18 05:00:00,100.0,0.0,5,5,1,0
0.0,0.0,0.0,3.64,1.38,0.0,2020-01-18 06:00:00,100.0,0.0,6,5,1,0
0.0,0.0,0.0,4.16,1.72,0.0,2020-01-18 07:00:00,100.0,1.6,7,5,1,0
0.17355,220.85,5.09,4.02,1.45,0.0,2020-01-18 08:00:00,97.79,30.15,8,5,1,0
0.10386,134.21,14.09,5.02,1.1,0.0,2020-01-18 09:00:00,94.99,98.5,9,5,1,0
0.12548,159.35,21.46,6.26,1.38,0.0,2020-01-18 10:00:00,92.18,158.9,10,5,1,0
0.11139,144.04,26.62,6.7,1.72,0.0,2020-01-18 11:00:00,91.79,161.7,11,5,1,0
0.06945,96.42,28.95,7.25,1.93,0.0,2020-01-18 12:00:00,92.14,114.18,12,5,1,0
0.04943,73.24,28.14,8.34,3.1,0.0,2020-01-18 13:00:00,93.02,205.3,13,5,1,0
0.09619,127.4,24.3,8.47,3.31,0.0,2020-01-18 14:00:00,93.98,179.88,14,5,1,0
0.05328,77.88,17.93,8.66,3.45,0.0,2020-01-18 15:00:00,95.34,119.3,15,5,1,0
0.0433,65.95,9.66,8.44,3.38,0.0,2020-01-18 16:00:00,97.32,45.92,16,5,1,0
0.0,0.0,0.0,8.16,3.1,0.0,2020-01-18 17:00:00,98.83,0.0,17,5,1,0
0.0,0.0,0.0,7.98,2.34,0.0,2020-01-18 18:00:00,100.0,0.0,18,5,1,0
0.0,0.0,0.0,7.82,1.03,0.0,2020-01-18 19:00:00,100.0,0.0,19,5,1,0
0.0,0.0,0.0,7.13,1.31,0.0,2020-01-18 20:00:00,100.0,0.0,20,5,1,0
0.0,0.0,0.0,6.57,1.38,0.0,2020-01-18 21:00:00,100.0,0.0,21,5,1,0
0.0,0.0,0.0,6.1,1.38,0.0,2020-01-18 22:00:00,100.0,0.0,22,5,1,0
0.0,0.0,0.0,5.77,1.52,0.0,2020-01-18 23:00:00,94.8,0.0,23,5,1,0
0.0,0.0,0.0,4.75,1.86,0.0,2020-01-19 00:00:00,94.73,0.0,0,6,1,0
0.0,0.0,0.0,3.86,1.86,0.0,2020-01-19 01:00:00,95.06,0.0,1,6,1,0
0.0,0.0,0.0,3.05,1.66,0.0,2020-01-19 02:00:00,93.58,0.0,2,6,1,0
0.0,0.0,0.0,2.46,1.72,0.0,2020-01-19 03:00:00,94.22,0.0,3,6,1,0
0.0,0.0,0.0,2.59,1.79,0.0,2020-01-19 04:00:00,95.38,0.0,4,6,1,0
0.0,0.0,0.0,2.71,2.14,0.0,2020-01-19 05:00:00,96.18,0.0,5,6,1,0
0.0,0.0,0.0,2.98,2.28,0.0,2020-01-19 06:00:00,94.31,0.0,6,6,1,0
0.0,0.0,0.0,2.65,1.86,0.0,2020-01-19 07:00:00,92.37,2.67,7,6,1,0
0.02872,47.89,5.19,3.15,2.48,0.0,2020-01-19 08:00:00,89.04,47.85,8,6,1,0
0.10851999999999999,138.68,14.21,4.79,3.52,0.0,2020-01-19 09:00:00,79.94,133.57,9,6,1,0
0.09944,129.89,21.61,6.47,3.72,0.0,2020-01-19 10:00:00,63.41,204.52,10,6,1,0
0.21237999999999999,254.58,26.79,7.28,6.07,0.0,2020-01-19 11:00:00,49.0,299.65,11,6,1,0
0.20557,247.57,29.15,7.59,6.69,0.0,2020-01-19 12:00:00,38.97,317.5,12,6,1,0
0.06391,89.93,28.36,8.03,7.03,0.0,2020-01-19 13:00:00,32.79,296.98,13,6,1,0
0.34752,403.44,24.52,8.06,6.83,0.0,2020-01-19 14:00:00,31.44,239.77,14,6,1,0
0.5539,638.12,18.15,7.86,6.55,0.0,2020-01-19 15:00:00,33.23,145.7,15,6,1,0
0.14381,180.1,9.87,7.37,6.0,0.0,2020-01-19 16:00:00,37.77,51.72,16,6,1,0
0.0,0.0,0.0,6.15,6.83,0.0,2020-01-19 17:00:00,45.19,0.0,17,6,1,0
0.0,0.0,0.0,5.05,6.41,0.0,2020-01-19 18:00:00,55.12,0.0,18,6,1,0
0.0,0.0,0.0,4.48,6.07,0.0,2020-01-19 19:00:00,64.25,0.0,19,6,1,0
0.0,0.0,0.0,3.77,5.93,0.0,2020-01-19 20:00:00,68.06,0.0,20,6,1,0
0.0,0.0,0.0,3.18,5.86,0.0,2020-01-19 21:00:00,68.7,0.0,21,6,1,0
0.0,0.0,0.0,2.87,5.86,0.0,2020-01-19 22:00:00,68.69,0.0,22,6,1,0
0.0,0.0,0.0,2.57,5.66,0.0,2020-01-19 23:00:00,69.0,0.0,23,6,1,0
0.0,0.0,0.0,2.21,5.59,0.0,2020-01-20 00:00:00,69.05,0.0,0,0,1,0
0.0,0.0,0.0,1.92,5.31,0.0,2020-01-20 01:00:00,69.24,0.0,1,0,1,0
0.0,0.0,0.0,1.57,5.17,0.0,2020-01-20 02:00:00,68.98,0.0,2,0,1,0
0.0,0.0,0.0,1.37,5.03,0.0,2020-01-20 03:00:00,68.58,0.0,3,0,1,0
0.0,0.0,0.0,1.17,5.03,0.0,2020-01-20 04:00:00,67.35,0.0,4,0,1,0
0.0,0.0,0.0,1.01,5.17,0.0,2020-01-20 05:00:00,66.39,0.0,5,0,1,0
0.0,0.0,0.0,0.87,5.31,0.0,2020-01-20 06:00:00,65.16,0.0,6,0,1,0
0.0,0.0,0.0,1.28,5.1,0.0,2020-01-20 07:00:00,64.16,3.78,7,0,1,0
0.19134,236.57,5.3,1.32,5.45,0.0,2020-01-20 08:00:00,59.97,58.6,8,0,1,0
0.39561,449.52,14.34,2.17,5.03,0.0,2020-01-20 09:00:00,53.38,135.02,9,0,1,0
0.13855,170.49,21.77,3.16,5.24,0.0,2020-01-20 10:00:00,49.9,197.5,10,0,1,0
0.05852,82.51,26.98,4.31,5.17,0.0,2020-01-20 11:00:00,50.88,240.0,11,0,1,0
0.03399,53.77,29.36,4.66,5.31,0.0,2020-01-20 12:00:00,54.72,219.88,12,0,1,0
0.15875999999999998,194.82,28.58,5.41,5.1,0.0,2020-01-20 13:00:00,58.58,213.6,13,0,1,0
0.12104999999999999,153.25,24.75,5.71,5.79,0.0,2020-01-20 14:00:00,59.64,168.82,14,0,1,0
0.02634,44.5,18.37,5.38,5.79,0.0,2020-01-20 15:00:00,61.29,108.43,15,0,1,0
0.019100000000000002,35.23,10.07,5.09,6.14,0.0,2020-01-20 16:00:00,65.45,39.38,16,0,1,0
0.0,0.0,0.0,4.62,5.86,0.0,2020-01-20 17:00:00,70.43,0.0,17,0,1,0
0.0,0.0,0.0,4.43,5.72,0.0,2020-01-20 18:00:00,74.13,0.0,18,0,1,0
0.0,0.0,0.0,3.66,5.52,0.0,2020-01-20 19:00:00,77.08,0.0,19,0,1,0
0.0,0.0,0.0,3.56,5.45,0.0,2020-01-20 20:00:00,78.62,0.0,20,0,1,0
0.0,0.0,0.0,3.52,5.59,0.0,2020-01-20 21:00:00,80.11,0.0,21,0,1,0
0.0,0.0,0.0,3.38,5.66,0.0,2020-01-20 22:00:00,81.53,0.0,22,0,1,0
0.0,0.0,0.0,3.18,5.72,0.0,2020-01-20 23:00:00,81.88,0.0,23,0,1,0
0.0,0.0,0.0,3.27,5.79,0.0,2020-01-21 00:00:00,82.53,0.0,0,1,1,0
0.0,0.0,0.0,3.32,5.72,0.0,2020-01-21 01:00:00,83.19,0.0,1,1,1,0
0.0,0.0,0.0,3.49,5.72,0.0,2020-01-21 02:00:00,82.93,0.0,2,1,1,0
0.0,0.0,0.0,3.51,5.72,0.0,2020-01-21 03:00:00,82.16,0.0,3,1,1,0
0.0,0.0,0.0,3.66,5.79,0.0,2020-01-21 04:00:00,82.06,0.0,4,1,1,0
0.0,0.0,0.0,3.66,5.66,0.0,2020-01-21 05:00:00,81.88,0.0,5,1,1,0
0.0,0.0,0.0,3.94,5.79,0.0,2020-01-21 06:00:00,80.61,0.0,6,1,1,0
0.0,0.0,0.0,3.82,5.79,0.0,2020-01-21 07:00:00,79.27,2.72,7,1,1,0
0.05004,74.32,5.41,4.2,5.79,0.0,2020-01-21 08:00:00,77.02,42.12,8,1,1,0
0.01769,33.38,14.47,5.03,6.14,0.0,2020-01-21 09:00:00,73.83,104.18,9,1,1,0
0.04229,63.97,21.94,5.85,6.14,0.0,2020-01-21 10:00:00,71.1,161.93,10,1,1,0
0.04456,66.75,27.17,6.14,5.59,0.0,2020-01-21 11:00:00,68.23,109.68,11,1,1,0
0.06848,94.56,29.58,6.07,5.03,0.0,2020-01-21 12:00:00,72.29,226.23,12,1,1,0
0.30718,357.86,28.81,6.31,5.52,0.0,2020-01-21 13:00:00,78.35,210.8,13,1,1,0
0.03517,55.63,24.98,6.69,5.17,0.0,2020-01-21 14:00:00,82.6,171.82,14,1,1,0
0.032100000000000004,51.92,18.59,6.95,5.72,0.0,2020-01-21 15:00:00,86.63,107.35,15,1,1,0
0.0254,43.57,10.29,6.94,6.0,0.0,2020-01-21 16:00:00,88.88,39.72,16,1,1,0
0.0,0.0,0.0,6.23,5.45,0.0,2020-01-21 17:00:00,90.47,0.0,17,1,1,0
0.0,0.0,0.0,5.67,5.45,0.0,2020-01-21 18:00:00,91.66,0.0,18,1,1,0
0.0,0.0,0.0,5.25,5.38,0.0,2020-01-21 19:00:00,92.69,0.0,19,1,1,0
0.0,0.0,0.0,4.93,5.03,0.0,2020-01-21 20:00:00,93.82,0.0,20,1,1,0
0.0,0.0,0.0,4.65,4.62,0.0,2020-01-21 21:00:00,94.21,0.0,21,1,1,0
0.0,0.0,0.0,4.27,4.28,0.0,2020-01-21 22:00:00,95.15,0.0,22,1,1,0
0.0,0.0,0.0,4.15,3.79,0.0,2020-01-21 23:00:00,94.64,0.0,23,1,1,0
0.0,0.0,0.0,3.84,3.38,0.0,2020-01-22 00:00:00,93.88,0.0,0,2,1,0
0.0,0.0,0.0,3.55,3.38,0.0,2020-01-22 01:00:00,94.25,0.0,1,2,1,0
0.0,0.0,0.0,3.48,3.45,0.0,2020-01-22 02:00:00,96.22,0.0,2,2,1,0
0.0,0.0,0.0,3.67,3.52,0.0,2020-01-22 03:00:00,96.99,0.0,3,2,1,0
0.0,0.0,0.0,3.65,3.45,0.0,2020-01-22 04:00:00,95.6,0.0,4,2,1,0
0.0,0.0,0.0,3.64,3.31,0.0,2020-01-22 05:00:00,94.43,0.0,5,2,1,0
0.0,0.0,0.0,3.73,3.31,0.0,2020-01-22 06:00:00,94.87,0.0,6,2,1,0
0.0,0.0,0.0,4.04,3.66,0.0,2020-01-22 07:00:00,94.36,3.47,7,2,1,0
0.05015,74.46,5.53,4.05,3.45,0.0,2020-01-22 08:00:00,92.5,55.2,8,2,1,0
0.13441999999999998,166.89,14.62,4.26,3.31,0.0,2020-01-22 09:00:00,91.59,140.05,9,2,1,0
0.15463,189.63,22.11,4.63,3.17,0.0,2020-01-22 10:00:00,89.44,210.73,10,2,1,0
0.1355,169.7,27.37,5.26,2.9,0.0,2020-01-22 11:00:00,81.96,276.6,11,2,1,0
0.6418400000000001,753.61,29.8,6.25,3.31,0.0,2020-01-22 12:00:00,72.06,325.17,12,2,1,0
0.15628,193.7,29.04,6.48,2.9,0.0,2020-01-22 13:00:00,65.53,265.85,13,2,1,0
