Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5203152,-,b'Iloilo',b'Philippines',10.7,122.57,8,5,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020,1,4,14,0,711,848,117,28.900000000000002,6.2,74.03
2020,1,4,15,0,536,783,104,28.400000000000002,5.9,76.43
2020,1,4,16,0,223,205,149,27.700000000000003,5.2,80.63
2020,1,4,17,0,97,347,47,26.700000000000003,4.6000000000000005,86.19
2020,1,4,18,0,0,0,0,26.3,4.4,88.19
2020,1,4,19,0,0,0,0,26.1,4.5,89.13
2020,1,4,20,0,0,0,0,25.8,4.5,90.28
2020,1,4,21,0,0,0,0,25.6,4.5,90.74
2020,1,4,22,0,0,0,0,25.3,4.5,91.76
2020,1,4,23,0,0,0,0,25.1,4.6000000000000005,92.48
2020,1,5,0,0,0,0,0,24.900000000000002,4.7,93.22
2020,1,5,1,0,0,0,0,24.900000000000002,4.9,92.99
2020,1,5,2,0,0,0,0,24.900000000000002,5,93.12
2020,1,5,3,0,0,0,0,24.900000000000002,5.1000000000000005,93.45
2020,1,5,4,0,0,0,0,25,5.2,93.06
2020,1,5,5,0,0,0,0,25,5.2,93.27
2020,1,5,6,0,0,0,0,25.3,5.300000000000001,92.81
2020,1,5,7,0,142,510,47,26.1,5.800000000000001,90.99
2020,1,5,8,0,372,753,70,27,6.5,86.86
2020,1,5,9,0,349,131,273,27.8,7.1000000000000005,81.97
2020,1,5,10,0,275,17,262,28.3,7.300000000000001,78.13
2020,1,5,11,0,661,342,384,28.6,7,76.02
2020,1,5,12,0,886,931,109,28.8,6.800000000000001,74.98
2020,1,5,13,0,841,919,108,28.8,6.5,74.73
2020,1,5,14,0,719,861,113,28.8,6.2,74.86
2020,1,5,15,0,540,785,104,28.5,5.800000000000001,76.71000000000001
2020,1,5,16,0,320,644,86,27.8,5,81.41
2020,1,5,17,0,97,330,49,26.900000000000002,4.1000000000000005,86.87
2020,1,5,18,0,0,0,0,26.400000000000002,3.9000000000000004,89.78
2020,1,5,19,0,0,0,0,26.3,4,90.7
2020,1,5,20,0,0,0,0,26.1,3.7,92.05
2020,1,5,21,0,0,0,0,26,3.6,92.94
2020,1,5,22,0,0,0,0,25.900000000000002,3.6,93.99
2020,1,5,23,0,0,0,0,25.8,3.6,94.67
2020,1,6,0,0,0,0,0,25.8,3.4000000000000004,94.28
2020,1,6,1,0,0,0,0,25.700000000000003,3.3000000000000003,94.31
2020,1,6,2,0,0,0,0,25.700000000000003,3.3000000000000003,94.08
2020,1,6,3,0,0,0,0,25.700000000000003,3.3000000000000003,93.83
2020,1,6,4,0,0,0,0,25.700000000000003,3.5,93.47
2020,1,6,5,0,0,0,0,25.700000000000003,3.7,93.10000000000001
2020,1,6,6,0,0,0,0,26,4.1000000000000005,92.99
2020,1,6,7,0,142,544,42,26.700000000000003,4.6000000000000005,92.18
2020,1,6,8,0,371,767,64,27.400000000000002,5.4,88.16
2020,1,6,9,0,582,861,79,28.1,6,82.89
2020,1,6,10,0,746,905,91,28.6,6.2,79.74
2020,1,6,11,0,842,894,117,29.1,6.2,77.4
2020,1,6,12,0,872,901,119,29.400000000000002,6.2,76.14
2020,1,6,13,0,828,888,117,29.5,6,75.58
2020,1,6,14,0,715,861,107,29.400000000000002,5.9,75.51
2020,1,6,15,0,542,802,95,29,5.800000000000001,76.45
2020,1,6,16,0,327,686,76,28.3,5.300000000000001,79.15
2020,1,6,17,0,103,393,45,27.1,4.800000000000001,84.23
2020,1,6,18,0,0,0,0,26.400000000000002,4.5,87.28
2020,1,6,19,0,0,0,0,26.1,4.4,88.61
2020,1,6,20,0,0,0,0,25.900000000000002,4.2,89.71000000000001
2020,1,6,21,0,0,0,0,25.700000000000003,4.1000000000000005,90.95
2020,1,6,22,0,0,0,0,25.700000000000003,4.4,91.05
2020,1,6,23,0,0,0,0,25.700000000000003,4.4,91.23
2020,1,7,0,0,0,0,0,25.5,4.3,92.34
2020,1,7,1,0,0,0,0,25.3,4,93.3
2020,1,7,2,0,0,0,0,25.200000000000003,3.8000000000000003,93.88
2020,1,7,3,0,0,0,0,25.3,3.7,93.67
2020,1,7,4,0,0,0,0,25.3,3.6,93.84
2020,1,7,5,0,0,0,0,25.3,3.4000000000000004,93.4
2020,1,7,6,0,0,0,0,25.6,3.4000000000000004,92.73
2020,1,7,7,0,139,511,46,26.5,3.8000000000000003,89.71000000000001
2020,1,7,8,0,308,432,136,27.1,4,85.83
2020,1,7,9,0,471,405,234,27.8,4.1000000000000005,81.31
2020,1,7,10,0,502,199,358,28.400000000000002,3.9000000000000004,77.62
2020,1,7,11,0,587,216,412,28.8,3.8000000000000003,74.65
2020,1,7,12,0,881,885,140,28.8,3.7,73.36
2020,1,7,13,0,836,869,139,28.8,3.7,72.14
2020,1,7,14,0,266,17,254,28.6,3.8000000000000003,72.15
2020,1,7,15,0,218,18,208,28.200000000000003,3.9000000000000004,73.4
2020,1,7,16,0,200,121,156,27.400000000000002,3.7,77.93
2020,1,7,17,0,48,0,48,26.3,3.4000000000000004,84.03
2020,1,7,18,0,0,0,0,25.8,3.4000000000000004,86.45
2020,1,7,19,0,0,0,0,25.6,3.6,87.69
2020,1,7,20,0,0,0,0,25.400000000000002,3.8000000000000003,89.01
2020,1,7,21,0,0,0,0,25.3,3.8000000000000003,89.74
2020,1,7,22,0,0,0,0,25.200000000000003,3.8000000000000003,90.04
2020,1,7,23,0,0,0,0,25,3.9000000000000004,90.73
2020,1,8,0,0,0,0,0,24.900000000000002,4,90.63
2020,1,8,1,0,0,0,0,24.900000000000002,4.1000000000000005,90.14
2020,1,8,2,0,0,0,0,25,4.1000000000000005,90.42
2020,1,8,3,0,0,0,0,25.1,4.1000000000000005,91.34
2020,1,8,4,0,0,0,0,25.200000000000003,4.2,92.35000000000001
2020,1,8,5,0,0,0,0,25.3,4.3,92.79
2020,1,8,6,0,0,0,0,25.5,4.5,92.64
2020,1,8,7,0,6,0,6,26,4.6000000000000005,91.9
2020,1,8,8,0,239,176,169,26.5,4.9,90.14
2020,1,8,9,0,337,114,270,27.1,5.4,85.51
2020,1,8,10,0,550,282,346,27.8,5.6000000000000005,79.97
2020,1,8,11,0,632,286,400,28.400000000000002,5.6000000000000005,75.72
2020,1,8,12,0,678,321,409,28.8,5.5,73.01
2020,1,8,13,0,408,52,366,28.900000000000002,5.4,71.96000000000001
2020,1,8,14,0,731,866,117,28.8,5.5,71.99
2020,1,8,15,0,392,247,253,28.400000000000002,5.4,74.01
2020,1,8,16,0,331,659,87,27.700000000000003,4.9,78.95
2020,1,8,17,0,105,373,49,26.6,4.1000000000000005,85.13
2020,1,8,18,0,0,0,0,26,3.9000000000000004,88.29
2020,1,8,19,0,0,0,0,25.8,3.9000000000000004,89.51
2020,1,8,20,0,0,0,0,25.700000000000003,3.9000000000000004,90.45
2020,1,8,21,0,0,0,0,25.6,3.9000000000000004,91.35000000000001
2020,1,8,22,0,0,0,0,25.6,4.1000000000000005,91.49
2020,1,8,23,0,0,0,0,25.6,4.5,91.53
2020,1,9,0,0,0,0,0,25.5,4.800000000000001,92.13
2020,1,9,1,0,0,0,0,25.400000000000002,5,92.43
2020,1,9,2,0,0,0,0,25.400000000000002,5.300000000000001,91.86
2020,1,9,3,0,0,0,0,25.3,5.300000000000001,92.16
2020,1,9,4,0,0,0,0,25.3,5.300000000000001,91.89
2020,1,9,5,0,0,0,0,25.3,5.300000000000001,91.63
2020,1,9,6,0,0,0,0,25.400000000000002,5.4,91.09
2020,1,9,7,0,20,0,20,25.900000000000002,5.6000000000000005,89.73
2020,1,9,8,0,130,0,130,26.6,6.300000000000001,85.69
2020,1,9,9,0,289,59,255,27.400000000000002,6.9,80.26
2020,1,9,10,0,413,91,347,28,6.9,76.71000000000001
2020,1,9,11,0,390,42,356,28.400000000000002,6.800000000000001,74.76
2020,1,9,12,0,665,296,416,28.5,6.6000000000000005,74.53
2020,1,9,13,0,418,57,372,28.700000000000003,6.300000000000001,73.82000000000001
2020,1,9,14,0,458,152,350,28.700000000000003,6,73.79
2020,1,9,15,0,408,282,249,28.400000000000002,5.7,74.96000000000001
2020,1,9,16,0,187,83,156,27.8,5.2,77.89
2020,1,9,17,0,37,0,37,26.6,4.4,84.03
2020,1,9,18,0,0,0,0,26,4.2,86.74
2020,1,9,19,0,0,0,0,25.8,4.3,87.37
2020,1,9,20,0,0,0,0,25.700000000000003,4.5,87.31
2020,1,9,21,0,0,0,0,25.5,4.800000000000001,87.53
2020,1,9,22,0,0,0,0,25.3,5,87.5
2020,1,9,23,0,0,0,0,25.1,5.2,87.53
2020,1,10,0,0,0,0,0,24.8,5.2,88.55
2020,1,10,1,0,0,0,0,24.6,5.1000000000000005,89.21000000000001
2020,1,10,2,0,0,0,0,24.400000000000002,4.9,89.42
2020,1,10,3,0,0,0,0,24.200000000000003,4.7,89.92
2020,1,10,4,0,0,0,0,24.200000000000003,4.6000000000000005,89.96000000000001
2020,1,10,5,0,0,0,0,24.200000000000003,4.5,90.73
2020,1,10,6,0,0,0,0,24.8,4.7,89.81
2020,1,10,7,0,134,474,48,26,5.2,87.06
2020,1,10,8,0,362,724,75,27.1,5.7,83.57000000000001
2020,1,10,9,0,575,828,92,28,5.9,80.22
2020,1,10,10,0,470,152,359,28.700000000000003,5.9,77.46000000000001
2020,1,10,11,0,508,120,411,29.1,5.800000000000001,76.25
2020,1,10,12,0,877,896,124,29.400000000000002,5.5,75.52
2020,1,10,13,0,838,889,120,29.5,5.2,75.31
2020,1,10,14,0,725,855,115,29.400000000000002,5,75.63
2020,1,10,15,0,551,790,103,29,4.7,77.2
2020,1,10,16,0,334,667,84,28.3,4.3,80.92
2020,1,10,17,0,109,389,48,27.200000000000003,3.7,86.45
2020,1,10,18,0,0,0,0,26.5,3.6,89.52
2020,1,10,19,0,0,0,0,26.200000000000003,3.5,90.96000000000001
2020,1,10,20,0,0,0,0,26.1,3.4000000000000004,91.38
2020,1,10,21,0,0,0,0,26,3.6,91.93
2020,1,10,22,0,0,0,0,25.900000000000002,3.8000000000000003,92.23
2020,1,10,23,0,0,0,0,25.700000000000003,4,92.86
2020,1,11,0,0,0,0,0,25.5,4.2,93.12
2020,1,11,1,0,0,0,0,25.200000000000003,4.3,93.55
2020,1,11,2,0,0,0,0,25.1,4.5,92.58
